School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Rockhurst,3.08,4.05,7.13,3,1,1
Liberty North,3.12,3.68,6.8,2,5,2
Lee's Summit,3.01,3.78,6.79,5,2,3
SLUH,3.02,3.76,6.78,4,3,4
Blue Springs South,3.64,2.95,6.59,1,9,5
Marquette,2.96,2.93,5.89,7,11,6
Christian Brothers College,2.58,3.13,5.71,12,7,7
Francis Howell Central,2.97,2.72,5.7,6,13,8
Kirkwood,2.09,3.58,5.66,21,6,9
Oakville,1.83,3.73,5.56,25,4,10
Lee's Summit West,2.6,2.94,5.54,11,10,11
Liberty,2.68,2.68,5.36,10,14,12
Park Hill South,2.09,3.05,5.15,20,8,13
Nixa,2.56,2.54,5.09,13,16,14
Ladue Horton Watkins,2.81,2.08,4.89,8,28,15
Glendale,2.39,2.46,4.85,17,19,16
De Smet Jesuit,2.12,2.65,4.77,19,15,17
Blue Springs,2.51,2.26,4.77,14,23,18
Lafayette (Wildwood),2.73,1.96,4.69,9,31,19
Vianney,1.84,2.82,4.66,24,12,20
Rock Bridge,2.47,2.13,4.6,16,26,21
Eureka,2.48,2.07,4.55,15,29,22
Jackson,2.2,1.96,4.16,18,30,23
Ft. Zumwalt West,1.63,2.32,3.95,29,21,24
Lindbergh,1.5,2.39,3.9,31,20,25
Northwest (Cedar Hill),2.01,1.76,3.77,23,32,26
Francis Howell,1.36,2.28,3.64,34,22,27
Park Hill,1.0,2.26,3.26,39,24,28
Staley,0.79,2.46,3.25,41,18,29
Lee's Summit North,1.57,1.63,3.2,30,34,30
Raymore-Peculiar,0.58,2.47,3.04,45,17,31
Francis Howell North,1.7,1.33,3.03,28,39,32
Hickman,1.46,1.48,2.95,32,36,33
Carthage,1.24,1.57,2.81,36,35,34
Troy Buchanan,0.62,2.19,2.8,42,25,35
Ozark,2.06,0.69,2.75,22,52,36
Parkway South,1.28,1.4,2.68,35,37,37
Timberland,0.56,2.1,2.66,46,27,38
Liberty (Wentzville),1.38,1.1,2.49,33,43,39
North Point,1.73,0.69,2.42,27,51,40
Fort Osage,0.99,1.08,2.07,40,45,41
Pattonville,1.09,0.89,1.98,38,47,42
Seckman,0.58,1.35,1.93,44,38,43
Mehlville,0.22,1.72,1.93,49,33,44
Battle with Columbia Independent,0.59,1.12,1.71,43,42,45
Smith-Cotton,1.2,0.27,1.47,37,56,46
Central (St. Joseph),0.06,1.31,1.37,53,40,47
Branson,0.4,0.94,1.34,48,46,48
Oak Park,0.17,1.09,1.26,50,44,49
Grain Valley,0.49,0.72,1.21,47,50,50
Poplar Bluff,1.78,-0.84,0.93,26,61,51
North Kansas City,0.08,0.73,0.81,52,49,52
Republic,-0.55,1.27,0.72,57,41,53
Joplin,-0.25,0.79,0.55,56,48,54
Neosho,-0.08,0.38,0.3,54,54,55
Kickapoo,-0.09,-0.16,-0.25,55,58,56
Waynesville,-0.58,0.19,-0.39,58,57,57
Ft. Zumwalt North,-0.79,0.34,-0.45,59,55,58
William Chrisman,-1.59,0.48,-1.12,60,53,59
Truman,0.1,-1.87,-1.77,51,63,60
Fox,-1.64,-0.51,-2.15,61,59,61
Webb City,-1.67,-0.64,-2.3,62,60,62
Ritenour,-1.81,-1.12,-2.93,63,62,63
Ruskin,-2.43,-2.86,-5.29,64,64,64
