School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Jefferson City,-0.42,-0.4,-0.82,124,128,122
Willard,-0.77,-0.06,-0.83,138,120,123
Center,0.45,-1.34,-0.89,82,168,124
Raytown,1.82,-2.75,-0.92,38,200,125
Affton,0.37,-1.31,-0.94,89,167,126
Lebanon,-0.34,-0.67,-1.01,120,145,127
Cassville,-1.28,0.27,-1.01,160,104,128
Moberly,-0.71,-0.31,-1.02,136,124,129
Savannah,-0.52,-0.51,-1.03,128,136,130
Carl Junction,-0.67,-0.38,-1.05,134,127,131
West Plains,-0.05,-1.01,-1.06,112,153,132
Greenwood,-0.77,-0.34,-1.11,139,125,133
Central (Kansas City),0.51,-1.62,-1.11,79,174,134
Union,-1.19,0.07,-1.12,158,112,135
Grandview,-1.18,0.0,-1.18,156,114,136
Oak Grove,-0.82,-0.42,-1.24,140,130,137
Missouri Military Academy,0.09,-1.35,-1.26,106,169,138
Sullivan,-0.64,-0.66,-1.3,132,143,139
Faith Christian Academy,-1.16,-0.23,-1.38,154,122,140
William Chrisman,-1.81,0.41,-1.4,177,96,141
Boonville,-0.38,-1.05,-1.43,121,157,142
Hannibal,-0.58,-1.02,-1.6,131,154,143
Washington,-1.18,-0.43,-1.62,157,131,144
New Heights Christian with McAuley Catholic,-1.75,0.13,-1.63,173,110,145
St. Paul Lutheran (Concordia),-1.01,-0.63,-1.64,146,141,146
St. Francis Borgia,-0.86,-0.79,-1.64,141,149,147
Kearney,0.17,-1.86,-1.7,99,181,148
Thomas Jefferson Independent Day,-1.09,-0.68,-1.77,150,146,149
Guadalupe Centers Charter,-1.0,-0.99,-1.99,145,152,150
Winnetonka,-1.07,-1.02,-2.09,149,155,151
New Covenant Academy,-1.46,-0.66,-2.11,163,142,152
Truman,-0.01,-2.11,-2.12,108,184,153
Duchesne,-1.04,-1.11,-2.14,148,159,154
Webb City,-1.59,-0.58,-2.17,168,140,155
Fox,-1.65,-0.53,-2.19,169,137,156
Valley Park,-1.84,-0.42,-2.25,179,129,157
Chillicothe,-1.79,-0.46,-2.25,176,133,158
Central (Cape Girardeau),-1.95,-0.31,-2.26,185,123,159
DeSoto,0.71,-3.0,-2.29,72,204,160
St. Charles West,-1.86,-0.45,-2.3,182,132,161
Osage,-0.41,-1.9,-2.31,123,182,162
Stover,-1.51,-0.84,-2.34,165,150,163
Windsor (Imperial),-1.87,-0.49,-2.36,183,134,164
Parkway North,-1.16,-1.22,-2.38,153,165,165
Collegiate School of Med-Bio Science with McKinley Classical Leadership,-1.91,-0.5,-2.41,184,135,166
Brentwood,-1.73,-0.72,-2.46,171,147,167
Gateway Science Charter,-1.09,-1.37,-2.47,151,170,168
Holt,-0.98,-1.52,-2.5,143,173,169
Northland Christian,-1.36,-1.45,-2.81,162,171,170
Benton,-0.57,-2.23,-2.81,130,188,171
Hillcrest,-1.17,-1.66,-2.83,155,175,172
Marshfield,-1.82,-1.1,-2.91,178,158,173
Laquey with Richland,-2.27,-0.66,-2.93,191,144,174
Pacific,-1.84,-1.11,-2.95,180,160,175
Ritenour,-1.76,-1.2,-2.96,174,162,176
Winfield,-1.85,-1.2,-3.06,181,163,177
Frontier School of Excellence Charter,-1.54,-1.71,-3.25,166,178,178
Hancock,-2.18,-1.12,-3.3,189,161,179
Crocker,-0.69,-2.65,-3.35,135,196,180
Maryville,-1.31,-2.13,-3.45,161,185,181
Hillsboro,-1.75,-1.71,-3.46,172,177,182
Christian Fellowship Sr. with Hallsville,-1.66,-1.85,-3.5,170,180,183
Bishop DuBourg,-1.0,-2.64,-3.64,144,195,184
University City,-1.56,-2.28,-3.84,167,189,185
Aurora,-2.67,-1.22,-3.88,198,164,186
Lone Jack,-2.49,-1.46,-3.95,196,172,187
Cameron,-1.47,-2.74,-4.21,164,199,188
Wright City,-2.49,-1.75,-4.24,195,179,189
Festus,-2.29,-1.95,-4.24,192,183,190
Fredericktown,-2.75,-1.7,-4.45,200,176,191
Ewing Marion Kauffman with University Academy Charter,-2.52,-2.21,-4.73,197,187,192
Gateway with Soldan International Studies,-2.44,-2.7,-5.14,194,198,193
